no,keyword,keyword_ko,runtime,like,title,title_ko,channel,date
1429,水原华城文化节,수원화성문화제,0,78,#着我汉家衣裳兴我礼仪之邦 #汉服 #国风正当红 #国风古韵 #国风大赏,#한복을 입고 예절의 나라 대한민국을 알린다 #한복 #중국풍 #중국풍이 만개했다 #중국풍 고운 운율 #중국풍 시상식,@汐缘洛雪,2024-04-07
1430,水原华城文化节,수원화성문화제,0,356,嬉春林 #春游音乐节 #电子 #民俗文化 #部落,히피 스프링 그로브 #스프링 플링 뮤직 페스티벌 #일렉트로닉 #민속 문화 #부족,@爱里眠,2024-04-23
1431,水原华城文化节,수원화성문화제,1:20,84,今天#水南街文化街区试营业 意味着咱们上饶的商业又迈向了新的一个台阶，国庆期间有空的朋友可以来#水南街宋韵市集 逛逛！,"오늘 #수이난지에 문화 블록의 시범 운영은 상라오의 사업이 한 단계 더 발전했음을 의미하며, 국경절에 한가한 친구들은 #수이난지에 송윤 바자회에 와서 구경할 수 있습니다!",@周阳🌞,2024-10-01
1432,水原华城文化节,수원화성문화제,0:39,237,无尽夏日里第二季，由洪泽湖文旅集团举办的水釜城音乐市集将在6月22日-23日在洪泽湖水釜城举办。水釜城夜景犹如一幅清明上河图，在穿着汉服、来一场沉浸式穿越体验#洪泽湖文旅集团 #无尽夏日里 #狼哥美食 #水釜城,홍제호 문화관광그룹이 주최하는 '끝없는 여름'의 두 번째 시즌인 물가마시 음악 바자회가 6월 22~23일 홍제호 물가마시에서 개최됩니다. 물가마시의 야경은 청명절 기간 동안 강변의 한 폭의 그림과 같습니다. 중국 의상을 입고 몰입감 넘치는 여행 경험 #홍제호문화관광그룹 #끝없는여름 #늑대요리 #물가마도시,@狼哥美食,2023-06-18
1433,水原华城文化节,수원화성문화제,2:32,39,#香香带你品尝#华城人的特色美食和风土人情#五华人好客！,#아로마가 #중국인의 특산품과 관습을 소개하는 #5중국인의환대!,@广东中旅钟经理:333,2021-01-02
1434,水原华城文化节,수원화성문화제,0,9,华城海藤文化庆祝新中国成立75周年文艺演出 地点：改为火车站演出 时间不变，还是今晚7点。,"신중국 건국 75주년 기념 화청하이텅 문화축전 장소: 기차역 공연으로 변경, 시간은 기존과 동일하게 오늘 저녁 7시로 유지됩니다.",@倩盈泽烨,2024-09-30
1435,水原华城文化节,수원화성문화제,1:10,231,各条战线同心协力，华城迎春晚会圆满成功！祝美丽华城越来越好，祝朋友们新年快乐，万事胜意！#晚会现场 #丰富多彩的文化生活 #舞台无处不在,모든 전선이 협력하여 화청 춘절 파티가 완전히 성공했습니다! 아름다운 화성이 점점 더 좋아지길 바라며 친구들에게 행복하고 번영하는 새해를 기원합니다! #갈라 현장 #컬러풀한 문화생활 #무대는 어디에나 있습니다.,@胡文锋,2024-02-07
1436,水原华城文化节,수원화성문화제,0:16,121,东南华城啤酒节，夜摊文化#夜摊经济 #人间烟火,"중국 동남부 도시 맥주 축제, 야시장 문화 #야시장 경제 #지구의 불꽃놀이",@文哥🔥,2024-09-11
1437,水原华城文化节,수원화성문화제,1:44,98,K2联赛水原球迷在客场 #看台文化 #球迷文化 #水原三星 #k2联赛 #barrabrava,K2리그 수원 팬들의 길 위의 응원 #응원문화 #팬문화 #수원삼성 #K2리그 #바라브라바,@教子GIORGIO,2024-07-21
1438,水原华城文化节,수원화성문화제,0:45,14,华城海藤文化庆祝新中国成立75周年文艺展演 时间9月30日晚19：00地点：五华高铁站#华城 #五华 #海藤打击乐 #小骏马打击乐团,"화청 하이텅 신중국 건국 75주년 기념 문예 예술 전시회 시간: 9월 30일 오후 19시, 장소: 우화 고속철도역 #화청 #우화 #하이텅 타악기 #작은 종마 타악기 앙상블",@海藤文化,2024-09-25
1439,水原华城文化节,수원화성문화제,0,50,每一个精彩瞬间都值得记录 。 今天烟台市文化节在福莱山公园开幕， 有幸在现场见证了开幕式的壮观， 心里万般的激动！！ 我们的志愿者团队风雨兼程，优秀！,"모든 순간은 기록할 가치가 있습니다. 오늘 옌타이시 문화제가 푸레이산 공원에서 개막했는데, 운이 좋게도 화려한 개막식을 볼 수 있어서 정말 기뻤습니다! 우리 자원봉사자 팀은 우여곡절을 겪으면서도 훌륭했습니다!",@宝儿,2023-04-29
1440,水原华城文化节,수원화성문화제,1:36,14,吉林江畔华城第二届年俗文化节小年如约而至，热闹非凡！,길림강변 화청의 두 번째 연례 새해맞이 축제는 약속한 대로 활기차게 진행되었습니다!,@miking,2024-02-05
1441,水原华城文化节,수원화성문화제,0,0,重大通知📢顺德华侨城夏至音乐盛会来啦！华桥城首次举办中法文化之春·顺德夏至音乐日🌻即将在 6 月 21 日至 23 日，于欢乐海岸 PLUS 曲水湾水舞台璀璨开启！,주요 공지 📢순더 하절기 음악회가 다가옵니다! 화차오시에서 처음으로 중-불 문화의 봄 - 순더 하지 음악회 🌻가 6월 21일부터 23일까지 해피 코스트 플러스 취수이 베이의 수상 무대에서 개최됩니다!,@水蜜桃嘟嘟,2024-06-19
1442,水原华城文化节,수원화성문화제,0,33,#秀出家乡美 #人山人海太热闹了 #点亮城市之光 #熟悉的城市 #民俗文化,#고향의 아름다움을 보여주세요 #군중이 너무 활기차다 #도시를 밝히다 #익숙한 도시 #민속 문화,@五华县华城镇阿廖废品回收店,2024-05-01
1443,水原华城文化节,수원화성문화제,0:44,11,一定要学会搞现金流，更要学会搞流量#华城#五华 #海藤打击乐 #海藤文化 #小骏马打击乐团,화청 #우화 #하이토 타악기 #하이토 문화 #작은 종마 타악기 앙상블 #화청 #우화 #하이토 타악기 #소규모 타악기 앙상블,@海藤文化,2024-10-19
1444,水原华城文化节,수원화성문화제,0,151,今天的city walk还没结束,오늘의 도시 산책은 아직 끝나지 않았습니다.,@水原真理,2024-09-05
1445,水原华城文化节,수원화성문화제,1:18,167,水南街citywalk巡游花车，一起来偶遇啦！还能领取精美礼品噢！！#信福年逛水南城市citywalk来圈粉！ @奕百萬 @水南街文化街区,사우스 워터 스트리트에서 시티워크 조형물을 만나러 오세요! 멋진 선물도 받을 수 있습니다! #신푸니안이 수이난시 시티워크를 거닐며 군중을 돌고 있습니다! 이만 @ShuiNanStreetCitywalk,@上饶杨洋的约饭,2024-01-28
1446,水原华城文化节,수원화성문화제,1:01,185,上饶人都期待的水南文化街区开始试营业啦！ #水南街宋韵市集 #水南街文化街区试营业 @奕百萬,상라오 사람들이 기대하는 수이난 문화지구가 시범 운영에 들어갔습니다! #수이난가 송윤시장 #수이난가 문화지구 시범 오픈 @이바이만,@上饶杨洋的约饭,2024-10-02
1447,水原华城文化节,수원화성문화제,0:58,105,#大地欢歌 夏季村晚 田城文化旅游艺术展演活动暨四川·开江第十届荷花文化旅游季正式启动 供稿：杜涛 杜海西 夏滨,# 지구를 노래하는 여름 마을의 밤 톈청 문화 관광 예술 전시 활동 및 쓰촨-카이장 제10회 연꽃 문화 관광 시즌 공식 출범 글: 두타오 두하이샤빈 제공: 두타오 두하이샤빈,@开江融媒,2023-07-26
1448,水原华城文化节,수원화성문화제,0,38,美好的夜晚，最美的灯光下留住最美的时光，留住记忆,"아름다운 밤, 가장 아름다운 시간을 간직할 수 있는 가장 아름다운 빛, 추억을 간직할 수 있는 가장 아름다운 빛",@戒你🍁,2024-11-20
1449,水原华城文化节,수원화성문화제,1:18,50,#泰州 #兴化 #泰兴 #靖江 #视觉震撼 #灯光秀 #水幕灯光秀 #嗨翻全场 #演出现场 #梅兰芳艺术节,#타이저우 #싱화 #타이싱 #징장 #시각적으로 멋진 #라이트 쇼 #수상 커튼 라이트 쇼 #안녕하세요 #공연 현장 #멜란추 예술 축제,@泰易飞📷,2020-10-02
1450,水原华城文化节,수원화성문화제,0,1024,善哉小率，请在另一个时空继续相爱吧。水原一日游！善哉小率1314相爱吧！ 2024年最火的剧是什么你知道吗，当然是-背着善哉跑啦！ 这次来韩国，第一时间落地首尔直奔京畿道的水原 这里是背着善哉跑的拍摄地 会不论是善哉小率家，还是水原华城都是他们另一 时空相爱的痕迹，现在编辑文案还有一种想哭的冲动 这部剧和鬼怪，我叫金三顺，成为了我的人生韩剧 善哉15年的暗恋，或许在现实里不真实 但是对于纯爱的每一个人来说，善哉和小率温暖了2024年的这个春夏 其实水原也是朝鲜时代的地方，是韩国重要的历史文化 象征，水原华城是世界非物质文化遗产，特别值得一来 📍水原这个地方更是韩剧拍摄胜地，比如大长今，那 年我们，二十五二十，眼泪女王等 韩剧风靡全球，其实也体现了韩国文化软实力的过硬 国这里还有著名的大学，这几天的体验感真的超级好 问路的时候，不论是情侣，大师，还是大学老师，他们 都表现出极大的热情和善意，时隔五年，再次来到韩 国，我有深深的爱上了这里，希望中韩友谊常存 📍时间线路：上午水原华城 Citywalk 建议1-2小时 结 束可以找个咖啡馆小憩一下，再去背着善哉跑打卡，拍 了照可以在小率家里喝咖啡，下午去水原最美图书馆 🍽午餐选择：韩餐炸鸡或者韩式料理哈哈，都还不错，下午打卡背着善哉跑的拍摄地，建议游玩1小时 📖结束打车去水原最美书店，这里是商场，可以尽情 逛街啦 💳消费：韩币和visa 卡都可以，建议不会坐地铁的宝 打车出行，但是首尔如水原一定要坐地铁，打车天价哈 哈，如果在首尔的宝可以自驾游一个小时 #京畿道旅游 #京幾道真韩国 #背着善哉跑 #pinky的vlog #什么是25号底片,"은혜로운 오도라타, 또 다른 시간과 장소에서 서로를 계속 사랑해 주세요. 수원으로 떠나는 당일치기 여행! 1314년에 사랑에 빠지자! 2024년 가장 핫한 드라마가 무엇인지 아세요? 당연히 선야를 등에 업고 달려라! 이번엔 대한민국 최초로 서울에서 곧장 경기도 수원으로 상륙하는 달려라 선야의 등짝의 촬영지입니다 집의 속도 선야인지 수원 화성은 또 다른 시공간에서 서로를 향한 사랑의 흔적, 지금 편집 카피 울고 싶은 충동 이 드라마와 귀신과 괴물, 내 이름은 김삼순, 내 인생의 한국 드라마가 되었습니다 15년 짝사랑, 어쩌면 현실은 아니겠지만 모두의 순수한 사랑을 위한 속도 선야 사실 수원은 조선시대부터 있었던 곳으로 한국의 중요한 역사-문화적 상징이기도 하고, 수원화성은 세계무형문화유산으로 꼭 가볼 만한 곳. 대장금, 여자의 해, 2520, 눈물의 여왕 등 한국 드라마의 촬영지이기도 한 수원은 한국 드라마가 전 세계적으로 인기를 끌고 있는데, 이는 한국의 문화적 소프트파워를 반영하는 것이기도 합니다. 이곳의 나라와 유명한 대학, 요즘의 경험은 정말 매우 좋습니다 부부, 석사 또는 대학 선생님이든 길을 물어 보면 모두 큰 열정과 선의를 보이며 5 년 만에 다시 한 번 한국에 와서 이곳을 깊이 사랑하고 중국과 한국의 우정이 항상 존재하기를 바랍니다 📍 타임 라인 : 아침 수원 화성 시티 워크 추천 1-2 시간 낮잠을 찾을 수있는 카페의 끝! 점심 옵션 : 한국식 프라이드 치킨 또는 한식 하하, 나쁘지 않습니다, 오후 카드 친선 달리기 촬영 장소로 돌아 가기, 1 시간 동안 플레이하는 것이 좋습니다 📖 택시 끝 수원 가장 아름다운 서점, 쇼핑몰, 당신은 즐길 수 있습니다. 쇼핑라 💳 소비 : 한국화폐와 비자카드는 가능하지만, 지하 보물택시 여행은 하지 않는 것이 좋지만, 수원 등 서울은 반드시 지하, 택시 하늘 높이 하하, 서울의 보물이 1시간 동안 자가 운전 투어가 가능하다면 #경기도관광 #경기도 진짜 대한민국 #선한 달리기 #핑키의 브이로그 #25번째 부정은 뭐야?",@Pinky小龙虾,2024-06-11
1451,水原华城文化节,수원화성문화제,0,3,“粽享端午，欢度六一” 华城水上乐园活动邀请函 童/年/有/趣  成/年/有/爱 华城水上乐园开园啦      端午临中夏，时清日复长，又是一年端午时，独乐乐不如“粽”乐乐，在这个端午和六一儿童的碰撞下，华城水上乐园诚邀各位家长与小朋友于2022年6月3日至6月5日共度“粽享端午，欢度六一”的大型水上活动，让萌娃们拥有一个清凉的戏水六一。 活动时间:6月3日-6月5日:下午1:30-6:00 活动对象:亲子活动(一大一小) 活动内容: ①下午1:30到华城水上乐园签到。 ②2:00进行亲子互动活动，有奖问答(有礼品) ③2:30进行包粽子活动，亲子携手合作包粽子，有老师教，所有参赛者包好了粽子后，自己选择最满意的拿到评委席进行评比(第①-第⑩名的送华城水上乐园儿童门票)包好的粽子带回家。 ④3:30分水上乐园亲子泡沫大战，让孩子尽情玩耍。 ⑤4:00集合到水上乐园，进行亲子“龙舟赛”，划“龙舟”比赛到终点。 比赛规则:2组家庭(2大2小)一条船，4条船同时在出发点出发到达终点，以计时的方式计算，所有参赛者最终结胜是以最短者为第一名，以此类推。(第①-第⑩名的，奖励华城水上乐园成人票)。 ⑥5:00华城水上乐园所有项目尽情享受。 活动费用:成人35.8元，儿童25.8元。 报名热线:18319318130 报名人数:每天100组家庭(分为上午，下午两场各50组家庭),"""만두는 드래곤 보트 축제를 즐기고, 6 월의 첫 번째를 축하합니다"" 화청 워터 파크 활동 초대장 어린이 / 년 / 년 / 년 / 년 / 년 / 년 / 사랑 화청 워터 파크 공원은 맑은 날이 다시 길어지는 여름에 공원 두안 우를 열었고, 드래곤 보트 축제, 이 드래곤 보트 축제와 아이들의 충돌에서 행복한 ""만두""로 혼자서 또 다른 해를 맞이했습니다. 이번 용선 축제와 6월 1일 아이들의 충돌에서 화청 워터파크는 2022년 6월 3일부터 6월 5일까지 부모와 아이들을 초대하여 대규모 물놀이 행사인 ""용선 축제를 즐기고, 6월 1일을 축하하라""를 개최하여 아이들이 6월 1일에 시원한 물놀이를 할 수 있도록 합니다. 활동 시간: 6월 3일~6월 5일: 오후 1시 30분~6시 활동 대상: 부모-자녀 활동(대형 및 소형) 활동: ① 오후 1시 30분 화청 워터파크 체크인. 2시 부모-자녀 상호작용 활동, 시상 및 퀴즈(선물) ③2시 30분 만두 만들기 활동, 부모-자녀 협동 패키지 만두, 지도 교사, 참가자 전원 만두 포장, 심사위원 평가 후 가장 만족스러운 만두 선택(① - ⑩ 화청 워터파크 어린이 이용권 발송) 포장하여 가져갈 만두를 집으로 가져갑니다. 3:30 워터파크 부모-자녀 거품 배틀, 아이들이 즐겁게 놀게 합니다. 4:00 워터파크로 집결, 부모-자녀 '드래곤 보트 레이스', 노를 저어 '드래곤 보트' 레이스를 끝까지 완주. 레이스 규칙: 가족 2팀(대형 2, 소형 2)이 한 배를 타고, 출발 지점에서 동시에 4대의 배를 타고 끝까지 도착하는 시간을 계산하는 방식으로, 참가자 전원이 끝까지 도착하는 것이 가장 짧은 1등에게 우승이 돌아갑니다. (①~⑩위, 화청 워터파크 성인권). (⑥5:00 화성 워터파크 모든 즐길거리 제공. 참가비: 성인 35.8위안, 어린이 25.8위안. 등록 핫라인: 18319318130 등록 인원: 하루 가족 100팀(오전과 오후로 나누어 각각 50팀씩).",@舞色,2022-05-31
